datetime_CW,CW1,CW2,CW3,CW4,CW5,CW6,datetime_NFEC,NFEC_1,NFEC_2,NFEC_3,NFEC_4,NFEC_5,NFEC_6,NFEC_7
4/8/2017 19:00,0.909,0.979,1.048,0.854,1.278,1.102,4/8/2017 19:00,0.808,0.553,0.82,1.246,0.95,1.214,1.645
4/8/2017 20:00,0.909,0.978,1.048,0.854,1.277,1.102,4/8/2017 20:00,0.807,0.56,0.815,1.244,0.963,1.2,1.641
4/8/2017 21:00,0.909,0.978,1.048,0.854,1.278,1.102,4/8/2017 21:00,0.805,0.564,0.812,1.244,0.98,1.202,1.646
4/8/2017 22:00,0.909,0.978,1.047,0.854,1.278,1.102,4/8/2017 22:00,0.804,0.565,0.816,1.243,0.987,1.197,1.645
4/8/2017 23:00,0.909,0.978,1.047,0.854,1.278,1.102,4/8/2017 23:00,0.802,0.565,0.813,1.241,0.993,1.2,1.65
4/9/2017 0:00,0.909,0.978,1.046,0.854,1.277,1.102,4/9/2017 0:00,0.801,0.563,0.813,1.239,0.989,1.193,1.651
4/9/2017 1:00,0.909,0.978,1.046,0.854,1.277,1.102,4/9/2017 1:00,0.799,0.559,0.811,1.237,0.988,1.195,1.648
4/9/2017 2:00,0.908,0.978,1.046,0.854,1.277,1.102,4/9/2017 2:00,0.798,0.555,0.807,1.235,0.985,1.198,1.648
4/9/2017 3:00,0.908,0.978,1.046,0.854,1.277,1.102,4/9/2017 3:00,0.797,0.552,0.811,1.235,0.982,1.201,1.648
4/9/2017 4:00,0.908,0.978,1.045,0.854,1.277,1.102,4/9/2017 4:00,0.795,0.55,0.809,1.233,0.98,1.199,1.648
4/9/2017 5:00,0.908,0.978,1.045,0.853,1.277,1.102,4/9/2017 5:00,0.794,0.547,0.811,1.234,0.976,1.201,1.647
4/9/2017 6:00,0.908,0.978,1.045,0.853,1.277,1.103,4/9/2017 6:00,0.793,0.543,0.809,1.23,0.972,1.2,1.643
4/9/2017 7:00,0.908,0.979,1.045,0.853,1.277,1.103,4/9/2017 7:00,0.792,0.539,0.809,1.231,0.968,1.202,1.642
4/9/2017 8:00,0.908,0.979,1.044,0.853,1.277,1.103,4/9/2017 8:00,0.791,0.537,0.807,1.228,0.964,1.198,1.638
4/9/2017 9:00,0.908,0.98,1.044,0.852,1.277,1.103,4/9/2017 9:00,0.79,0.534,0.805,1.225,0.961,1.198,1.635
4/9/2017 10:00,0.908,0.98,1.044,0.852,1.277,1.103,4/9/2017 10:00,0.788,0.53,0.802,1.221,0.954,1.197,1.629
4/9/2017 11:00,0.908,0.98,1.044,0.852,1.277,1.103,4/9/2017 11:00,0.788,0.526,0.801,1.22,0.954,1.197,1.628
4/9/2017 12:00,0.908,0.982,1.043,0.853,1.277,1.103,4/9/2017 12:00,0.786,0.52,0.797,1.218,0.949,1.195,1.623
4/9/2017 13:00,0.908,0.983,1.043,0.853,1.276,1.103,4/9/2017 13:00,0.785,0.517,0.801,1.218,0.948,1.203,1.622
4/9/2017 14:00,0.909,0.983,1.043,0.853,1.277,1.103,4/9/2017 14:00,0.784,0.513,0.8,1.217,0.946,1.204,1.621
4/9/2017 15:00,0.908,0.983,1.044,0.854,1.277,1.103,4/9/2017 15:00,0.783,0.508,0.8,1.216,0.949,1.21,1.623
4/9/2017 16:00,0.908,0.982,1.043,0.854,1.277,1.104,4/9/2017 16:00,0.781,0.503,0.802,1.216,0.946,1.21,1.621
4/9/2017 17:00,0.909,0.983,1.043,0.854,1.277,1.104,4/9/2017 17:00,0.78,0.499,0.803,1.214,0.944,1.205,1.618
4/9/2017 18:00,0.909,0.986,1.043,0.854,1.277,1.104,4/9/2017 18:00,0.779,0.495,0.802,1.214,0.943,1.201,1.618
4/9/2017 19:00,0.909,0.987,1.043,0.854,1.277,1.104,4/9/2017 19:00,0.777,0.491,0.802,1.213,0.945,1.2,1.616
4/9/2017 20:00,0.91,0.989,1.043,0.854,1.277,1.104,4/9/2017 20:00,0.776,0.487,0.805,1.215,0.945,1.197,1.616
4/9/2017 21:00,0.91,0.991,1.043,0.854,1.276,1.104,4/9/2017 21:00,0.775,0.482,0.805,1.218,0.948,1.203,1.62
4/9/2017 22:00,0.91,0.992,1.042,0.854,1.276,1.104,4/9/2017 22:00,0.774,0.478,0.811,1.221,0.958,1.213,1.626
4/9/2017 23:00,0.91,0.992,1.042,0.854,1.276,1.104,4/9/2017 23:00,0.773,0.474,0.814,1.224,0.961,1.213,1.626
4/10/2017 0:00,0.91,0.993,1.042,0.853,1.276,1.104,4/10/2017 0:00,0.772,0.47,0.814,1.224,0.96,1.215,1.626
4/10/2017 1:00,0.91,0.993,1.042,0.853,1.276,1.104,4/10/2017 1:00,0.771,0.467,0.814,1.224,0.966,1.221,1.628
4/10/2017 2:00,0.91,0.994,1.042,0.853,1.276,1.104,4/10/2017 2:00,0.77,0.464,0.817,1.223,0.967,1.225,1.63
4/10/2017 3:00,0.91,0.995,1.041,0.853,1.276,1.105,4/10/2017 3:00,0.769,0.461,0.817,1.222,0.967,1.225,1.629
4/10/2017 4:00,0.909,0.994,1.041,0.852,1.276,1.105,4/10/2017 4:00,0.767,0.457,0.819,1.222,0.968,1.226,1.629
4/10/2017 5:00,0.909,0.994,1.041,0.852,1.276,1.105,4/10/2017 5:00,0.767,0.453,0.821,1.223,0.968,1.226,1.628
4/10/2017 6:00,0.91,0.994,1.04,0.851,1.276,1.105,4/10/2017 6:00,0.766,0.45,0.82,1.22,0.97,1.228,1.627
4/10/2017 7:00,0.91,0.994,1.04,0.852,1.276,1.105,4/10/2017 7:00,0.765,0.447,0.822,1.22,0.967,1.225,1.624
4/10/2017 8:00,0.91,0.995,1.04,0.852,1.276,1.105,4/10/2017 8:00,0.763,0.444,0.817,1.214,0.965,1.223,1.621
4/10/2017 9:00,0.91,0.994,1.04,0.852,1.276,1.106,4/10/2017 9:00,0.762,0.442,0.801,1.199,0.949,1.207,1.603
4/10/2017 10:00,0.91,0.996,1.04,0.853,1.276,1.106,4/10/2017 10:00,0.761,0.44,0.798,1.195,0.945,1.206,1.595
4/10/2017 11:00,0.909,0.997,1.04,0.853,1.276,1.105,4/10/2017 11:00,0.76,0.439,0.797,1.191,0.941,1.205,1.592
4/10/2017 12:00,0.909,0.996,1.04,0.854,1.276,1.106,4/10/2017 12:00,0.759,0.436,0.8,1.193,0.938,1.208,1.59
4/10/2017 13:00,0.909,0.996,1.039,0.854,1.276,1.106,4/10/2017 13:00,0.758,0.433,0.799,1.193,0.938,1.211,1.591
4/10/2017 14:00,0.91,0.996,1.04,0.855,1.276,1.106,4/10/2017 14:00,0.758,0.431,0.806,1.191,0.93,1.203,1.581
4/10/2017 15:00,0.91,0.997,1.04,0.856,1.276,1.106,4/10/2017 15:00,0.757,0.429,0.8,1.187,0.919,1.192,1.574
4/10/2017 16:00,0.909,0.997,1.04,0.856,1.276,1.106,4/10/2017 16:00,0.756,0.425,0.803,1.188,0.935,1.208,1.582
4/10/2017 17:00,0.91,0.997,1.04,0.857,1.276,1.106,4/10/2017 17:00,0.755,0.423,0.801,1.186,0.927,1.197,1.575
4/10/2017 18:00,0.909,0.996,1.039,0.858,1.276,1.106,4/10/2017 18:00,0.754,0.42,0.8,1.185,0.926,1.199,1.571
4/10/2017 19:00,0.91,0.997,1.039,0.858,1.276,1.106,4/10/2017 19:00,0.754,0.417,0.8,1.184,0.925,1.195,1.567
4/10/2017 20:00,0.91,0.997,1.039,0.858,1.276,1.107,4/10/2017 20:00,0.753,0.415,0.803,1.187,0.923,1.193,1.565
4/10/2017 21:00,0.91,0.997,1.039,0.858,1.276,1.107,4/10/2017 21:00,0.752,0.412,0.805,1.191,0.933,1.2,1.571
4/10/2017 22:00,0.91,0.997,1.039,0.858,1.276,1.107,4/10/2017 22:00,0.751,0.411,0.807,1.191,0.935,1.202,1.572
4/10/2017 23:00,0.909,0.998,1.039,0.858,1.276,1.107,4/10/2017 23:00,0.75,0.407,0.81,1.193,0.942,1.206,1.576
4/11/2017 0:00,0.909,0.998,1.039,0.857,1.276,1.107,4/11/2017 0:00,0.749,0.406,0.812,1.193,0.944,1.208,1.574
4/11/2017 1:00,0.909,0.998,1.039,0.857,1.276,1.108,4/11/2017 1:00,0.749,0.403,0.814,1.193,0.941,1.208,1.573
4/11/2017 2:00,0.91,0.998,1.039,0.857,1.276,1.108,4/11/2017 2:00,0.748,0.401,0.812,1.193,0.94,1.207,1.57
4/11/2017 3:00,0.91,0.999,1.039,0.857,1.276,1.108,4/11/2017 3:00,0.748,0.4,0.814,1.194,0.947,1.214,1.573
4/11/2017 4:00,0.91,0.999,1.039,0.856,1.276,1.108,4/11/2017 4:00,0.747,0.398,0.817,1.195,0.947,1.214,1.573
4/11/2017 5:00,0.91,0.999,1.038,0.856,1.276,1.108,4/11/2017 5:00,0.747,0.397,0.819,1.193,0.949,1.216,1.573
4/11/2017 6:00,0.91,0.999,1.038,0.856,1.276,1.109,4/11/2017 6:00,0.746,0.395,0.818,1.193,0.947,1.214,1.571
4/11/2017 7:00,0.91,0.999,1.038,0.855,1.276,1.109,4/11/2017 7:00,0.745,0.393,0.821,1.195,0.948,1.218,1.571
4/11/2017 8:00,0.91,0.999,1.038,0.854,1.276,1.109,4/11/2017 8:00,0.744,0.392,0.817,1.191,0.947,1.217,1.57
4/11/2017 9:00,0.909,0.999,1.038,0.854,1.276,1.109,4/11/2017 9:00,0.744,0.39,0.796,1.171,0.928,1.198,1.548
4/11/2017 10:00,0.909,1,1.038,0.854,1.275,1.109,4/11/2017 10:00,0.743,0.39,0.796,1.169,0.922,1.192,1.543
4/11/2017 11:00,0.908,1,1.038,0.854,1.275,1.109,4/11/2017 11:00,0.742,0.39,0.793,1.168,0.921,1.194,1.541
4/11/2017 12:00,0.908,0.999,1.038,0.854,1.275,1.109,4/11/2017 12:00,0.742,0.39,0.798,1.172,0.926,1.199,1.543
4/11/2017 13:00,0.909,0.999,1.038,0.854,1.274,1.109,4/11/2017 13:00,0.741,0.388,0.797,1.172,0.926,1.202,1.543
4/11/2017 14:00,0.909,0.999,1.038,0.855,1.276,1.109,4/11/2017 14:00,0.741,0.386,0.799,1.172,0.926,1.208,1.543
4/11/2017 15:00,0.909,0.999,1.038,0.855,1.276,1.109,4/11/2017 15:00,0.739,0.386,0.801,1.173,0.929,1.211,1.542
4/11/2017 16:00,0.909,0.999,1.038,0.854,1.276,1.109,4/11/2017 16:00,0.739,0.384,0.809,1.178,0.926,1.205,1.54
4/11/2017 17:00,0.909,0.999,1.038,0.855,1.276,1.109,4/11/2017 17:00,0.738,0.383,0.808,1.176,0.919,1.195,1.536
4/11/2017 18:00,0.909,1,1.038,0.855,1.276,1.109,4/11/2017 18:00,0.738,0.382,0.807,1.174,0.922,1.195,1.537
4/11/2017 19:00,0.909,0.999,1.038,0.855,1.276,1.109,4/11/2017 19:00,0.737,0.381,0.809,1.174,0.921,1.194,1.535
4/11/2017 20:00,0.909,1,1.039,0.855,1.276,1.11,4/11/2017 20:00,0.737,0.381,0.807,1.174,0.919,1.189,1.532
4/11/2017 21:00,0.909,1.002,1.038,0.855,1.276,1.11,4/11/2017 21:00,0.736,0.382,0.806,1.172,0.917,1.187,1.53
4/11/2017 22:00,0.909,1.002,1.038,0.855,1.276,1.11,4/11/2017 22:00,0.736,0.383,0.804,1.172,0.922,1.189,1.53
4/11/2017 23:00,0.909,1.002,1.038,0.855,1.276,1.11,4/11/2017 23:00,0.735,0.387,0.805,1.172,0.925,1.189,1.528
4/12/2017 0:00,0.909,1.002,1.038,0.855,1.276,1.11,4/12/2017 0:00,0.735,0.391,0.806,1.173,0.924,1.188,1.529
4/12/2017 1:00,0.909,1.003,1.038,0.855,1.276,1.111,4/12/2017 1:00,0.734,0.395,0.805,1.172,0.921,1.185,1.524
4/12/2017 2:00,0.909,1.003,1.038,0.855,1.276,1.111,4/12/2017 2:00,0.734,0.398,0.801,1.168,0.921,1.188,1.524
4/12/2017 3:00,0.909,1.003,1.038,0.855,1.276,1.111,4/12/2017 3:00,0.733,0.401,0.802,1.169,0.922,1.186,1.523
4/12/2017 4:00,0.909,1.003,1.038,0.855,1.276,1.111,4/12/2017 4:00,0.733,0.404,0.8,1.167,0.92,1.184,1.521
4/12/2017 5:00,0.909,1.003,1.038,0.856,1.276,1.111,4/12/2017 5:00,0.733,0.407,0.802,1.168,0.922,1.186,1.518
4/12/2017 6:00,0.909,1.003,1.038,0.855,1.276,1.111,4/12/2017 6:00,0.732,0.409,0.8,1.164,0.92,1.184,1.518
4/12/2017 7:00,0.909,1.003,1.038,0.855,1.276,1.111,4/12/2017 7:00,0.732,0.411,0.801,1.165,0.915,1.179,1.514
4/12/2017 8:00,0.909,1.002,1.038,0.855,1.276,1.111,4/12/2017 8:00,0.732,0.411,0.799,1.162,0.916,1.183,1.515
4/12/2017 9:00,0.909,1.002,1.038,0.856,1.276,1.111,4/12/2017 9:00,0.731,0.411,0.798,1.161,0.918,1.185,1.514
4/12/2017 10:00,0.909,1.002,1.038,0.856,1.275,1.111,4/12/2017 10:00,0.731,0.412,0.8,1.163,0.919,1.186,1.513
4/12/2017 11:00,0.91,1.001,1.038,0.857,1.275,1.111,4/12/2017 11:00,0.731,0.411,0.8,1.162,0.918,1.182,1.511
4/12/2017 12:00,0.909,1.001,1.038,0.857,1.275,1.111,4/12/2017 12:00,0.73,0.41,0.805,1.162,0.919,1.186,1.511
4/12/2017 13:00,0.909,1.001,1.038,0.858,1.275,1.111,4/12/2017 13:00,0.73,0.409,0.807,1.165,0.924,1.188,1.512
4/12/2017 14:00,0.909,1.002,1.038,0.859,1.275,1.111,4/12/2017 14:00,0.73,0.407,0.81,1.176,0.918,1.182,1.509
4/12/2017 15:00,0.909,1.002,1.038,0.859,1.275,1.11,4/12/2017 15:00,0.729,0.405,0.809,1.179,0.921,1.182,1.508
4/12/2017 16:00,0.908,1.002,1.038,0.86,1.275,1.11,4/12/2017 16:00,0.729,0.404,0.816,1.185,0.932,1.193,1.513
4/12/2017 17:00,0.909,1.001,1.038,0.86,1.275,1.109,4/12/2017 17:00,0.729,0.403,0.818,1.19,0.932,1.19,1.512
4/12/2017 18:00,0.908,1.001,1.038,0.861,1.275,1.109,4/12/2017 18:00,0.729,0.402,0.821,1.194,0.933,1.188,1.511
4/12/2017 19:00,0.908,1.002,1.039,0.861,1.276,1.109,4/12/2017 19:00,0.729,0.402,0.819,1.197,0.936,1.185,1.508
4/12/2017 20:00,0.909,1.002,1.039,0.861,1.275,1.109,4/12/2017 20:00,0.729,0.403,0.822,1.202,0.936,1.182,1.505
4/12/2017 21:00,0.909,1.002,1.039,0.862,1.275,1.109,4/12/2017 21:00,0.729,0.406,0.817,1.198,0.94,1.18,1.505
4/12/2017 22:00,0.909,1.002,1.039,0.862,1.275,1.109,4/12/2017 22:00,0.729,0.412,0.816,1.197,0.947,1.187,1.508
4/12/2017 23:00,0.909,1.001,1.039,0.862,1.276,1.11,4/12/2017 23:00,0.729,0.421,0.813,1.192,0.954,1.191,1.511
4/13/2017 0:00,0.909,1.001,1.039,0.862,1.275,1.11,4/13/2017 0:00,0.73,0.434,0.81,1.194,0.955,1.192,1.516
4/13/2017 1:00,0.909,1.001,1.039,0.863,1.275,1.11,4/13/2017 1:00,0.73,0.445,0.815,1.195,0.953,1.19,1.513
4/13/2017 2:00,0.909,1,1.039,0.863,1.275,1.111,4/13/2017 2:00,0.73,0.457,0.81,1.193,0.948,1.188,1.512
4/13/2017 3:00,0.909,1,1.039,0.863,1.276,1.111,4/13/2017 3:00,0.73,0.468,0.811,1.192,0.952,1.192,1.515
4/13/2017 4:00,0.909,1,1.039,0.863,1.276,1.111,4/13/2017 4:00,0.731,0.476,0.814,1.195,0.948,1.191,1.517
4/13/2017 5:00,0.909,1,1.039,0.863,1.276,1.111,4/13/2017 5:00,0.731,0.483,0.815,1.196,0.943,1.189,1.517
4/13/2017 6:00,0.909,0.999,1.039,0.863,1.275,1.111,4/13/2017 6:00,0.732,0.488,0.823,1.196,0.939,1.188,1.514
4/13/2017 7:00,0.909,0.998,1.039,0.863,1.276,1.111,4/13/2017 7:00,0.732,0.491,0.816,1.194,0.935,1.187,1.517
4/13/2017 8:00,0.909,0.998,1.039,0.863,1.276,1.111,4/13/2017 8:00,0.733,0.492,0.813,1.191,0.926,1.178,1.506
4/13/2017 9:00,0.909,0.998,1.039,0.864,1.275,1.111,4/13/2017 9:00,0.733,0.492,0.811,1.19,0.928,1.18,1.506
4/13/2017 10:00,0.909,1.002,1.039,0.864,1.275,1.111,4/13/2017 10:00,0.733,0.49,0.811,1.188,0.921,1.179,1.502
4/13/2017 11:00,0.909,1.003,1.041,0.864,1.275,1.111,4/13/2017 11:00,0.734,0.488,0.813,1.188,0.921,1.182,1.502
4/13/2017 12:00,0.909,1.003,1.046,0.864,1.276,1.111,4/13/2017 12:00,0.734,0.485,0.812,1.189,0.92,1.184,1.504
4/13/2017 13:00,0.909,1.002,1.048,0.864,1.276,1.111,4/13/2017 13:00,0.735,0.483,0.818,1.196,0.926,1.205,1.503
4/13/2017 14:00,0.91,1.001,1.047,0.864,1.276,1.111,4/13/2017 14:00,0.736,0.482,0.822,1.214,0.928,1.219,1.505
4/13/2017 15:00,0.91,1,1.047,0.864,1.276,1.111,4/13/2017 15:00,0.737,0.49,0.827,1.229,0.938,1.217,1.512
4/13/2017 16:00,0.91,1,1.047,0.865,1.276,1.111,4/13/2017 16:00,0.74,0.504,0.831,1.235,0.937,1.201,1.509
4/13/2017 17:00,0.91,0.999,1.047,0.865,1.276,1.111,4/13/2017 17:00,0.744,0.532,0.824,1.232,0.939,1.188,1.503
4/13/2017 18:00,0.909,0.998,1.046,0.865,1.276,1.111,4/13/2017 18:00,0.749,0.568,0.818,1.235,0.95,1.193,1.509
4/13/2017 19:00,0.909,0.998,1.046,0.865,1.276,1.111,4/13/2017 19:00,0.755,0.594,0.827,1.239,0.963,1.206,1.517
4/13/2017 20:00,0.909,0.998,1.046,0.865,1.276,1.111,4/13/2017 20:00,0.762,0.606,0.824,1.24,0.959,1.196,1.516
4/13/2017 21:00,0.909,0.998,1.046,0.865,1.276,1.111,4/13/2017 21:00,0.769,0.61,0.83,1.243,0.956,1.187,1.516
4/13/2017 22:00,0.909,0.999,1.045,0.865,1.276,1.111,4/13/2017 22:00,0.777,0.609,0.82,1.237,0.962,1.19,1.522
4/13/2017 23:00,0.909,0.998,1.046,0.865,1.276,1.111,4/13/2017 23:00,0.784,0.607,0.822,1.235,0.96,1.188,1.518
4/14/2017 0:00,0.909,0.997,1.045,0.865,1.276,1.111,4/14/2017 0:00,0.789,0.601,0.819,1.232,0.96,1.188,1.52
4/14/2017 1:00,0.909,0.996,1.045,0.865,1.276,1.111,4/14/2017 1:00,0.793,0.594,0.819,1.231,0.958,1.195,1.519
4/14/2017 2:00,0.909,0.997,1.045,0.865,1.276,1.111,4/14/2017 2:00,0.797,0.587,0.818,1.231,0.959,1.195,1.524
4/14/2017 3:00,0.909,0.996,1.045,0.865,1.275,1.111,4/14/2017 3:00,0.801,0.581,0.818,1.227,0.958,1.192,1.527
4/14/2017 4:00,0.909,0.998,1.045,0.865,1.275,1.111,4/14/2017 4:00,0.804,0.577,0.815,1.225,0.955,1.192,1.53
4/14/2017 5:00,0.909,0.998,1.044,0.865,1.275,1.111,4/14/2017 5:00,0.806,0.572,0.816,1.223,0.957,1.194,1.534
4/14/2017 6:00,0.909,0.997,1.044,0.865,1.275,1.111,4/14/2017 6:00,0.808,0.567,0.816,1.223,0.956,1.193,1.537
4/14/2017 7:00,0.909,0.997,1.044,0.865,1.276,1.111,4/14/2017 7:00,0.809,0.562,0.817,1.221,0.954,1.194,1.538
4/14/2017 8:00,0.908,0.996,1.044,0.865,1.276,1.111,4/14/2017 8:00,0.81,0.558,0.813,1.217,0.951,1.191,1.538
4/14/2017 9:00,0.908,0.996,1.044,0.864,1.276,1.111,4/14/2017 9:00,0.81,0.555,0.811,1.213,0.946,1.192,1.537
4/14/2017 10:00,0.909,0.995,1.044,0.864,1.276,1.111,4/14/2017 10:00,0.81,0.551,0.809,1.21,0.941,1.19,1.537
4/14/2017 11:00,0.908,0.995,1.043,0.864,1.275,1.111,4/14/2017 11:00,0.81,0.546,0.809,1.209,0.943,1.195,1.539
4/14/2017 12:00,0.908,0.994,1.043,0.865,1.275,1.111,4/14/2017 12:00,0.81,0.543,0.808,1.206,0.942,1.194,1.541
4/14/2017 13:00,0.908,0.994,1.043,0.865,1.275,1.111,4/14/2017 13:00,0.809,0.538,0.805,1.205,0.939,1.194,1.542
4/14/2017 14:00,0.908,0.993,1.043,0.864,1.275,1.111,4/14/2017 14:00,0.809,0.534,0.808,1.204,0.94,1.195,1.542
4/14/2017 15:00,0.909,0.993,1.043,0.865,1.275,1.111,4/14/2017 15:00,0.808,0.528,0.807,1.202,0.938,1.193,1.543
4/14/2017 16:00,0.909,0.993,1.043,0.865,1.275,1.111,4/14/2017 16:00,0.808,0.523,0.809,1.204,0.938,1.193,1.543
4/14/2017 17:00,0.909,0.987,1.043,0.865,1.275,1.111,4/14/2017 17:00,0.807,0.519,0.816,1.205,0.933,1.188,1.539
4/14/2017 18:00,0.908,0.986,1.043,0.865,1.275,1.111,4/14/2017 18:00,0.807,0.514,0.813,1.205,0.927,1.182,1.541
4/14/2017 19:00,0.908,0.987,1.043,0.865,1.276,1.111,4/14/2017 19:00,0.806,0.508,0.811,1.202,0.928,1.183,1.536
4/14/2017 20:00,0.908,0.987,1.043,0.865,1.275,1.111,4/14/2017 20:00,0.805,0.503,0.812,1.202,0.926,1.187,1.532
4/14/2017 21:00,0.908,0.985,1.043,0.865,1.276,1.111,4/14/2017 21:00,0.804,0.499,0.809,1.2,0.926,1.187,1.531
4/14/2017 22:00,0.908,0.986,1.042,0.865,1.275,1.111,4/14/2017 22:00,0.803,0.495,0.807,1.197,0.932,1.19,1.532
4/14/2017 23:00,0.907,0.986,1.042,0.865,1.275,1.111,4/14/2017 23:00,0.801,0.491,0.803,1.194,0.926,1.187,1.528
4/15/2017 0:00,0.907,0.986,1.042,0.865,1.275,1.111,4/15/2017 0:00,0.8,0.486,0.807,1.194,0.929,1.187,1.528
4/15/2017 1:00,0.907,0.986,1.042,0.865,1.275,1.111,4/15/2017 1:00,0.798,0.482,0.802,1.191,0.927,1.185,1.527
4/15/2017 2:00,0.907,0.985,1.042,0.865,1.275,1.111,4/15/2017 2:00,0.796,0.477,0.806,1.193,0.932,1.193,1.529
4/15/2017 3:00,0.907,0.985,1.042,0.865,1.275,1.111,4/15/2017 3:00,0.795,0.472,0.802,1.187,0.925,1.189,1.525
4/15/2017 4:00,0.907,0.987,1.041,0.865,1.275,1.111,4/15/2017 4:00,0.793,0.468,0.804,1.19,0.927,1.191,1.524
4/15/2017 5:00,0.907,0.987,1.041,0.865,1.275,1.111,4/15/2017 5:00,0.792,0.464,0.804,1.187,0.923,1.187,1.52
4/15/2017 6:00,0.907,0.987,1.041,0.865,1.275,1.111,4/15/2017 6:00,0.791,0.46,0.806,1.189,0.926,1.196,1.524
4/15/2017 7:00,0.907,0.987,1.041,0.865,1.275,1.111,4/15/2017 7:00,0.79,0.456,0.806,1.188,0.926,1.196,1.522
4/15/2017 8:00,0.906,0.987,1.041,0.865,1.275,1.111,4/15/2017 8:00,0.789,0.452,0.803,1.187,0.923,1.193,1.517
4/15/2017 9:00,0.906,0.987,1.04,0.865,1.276,1.111,4/15/2017 9:00,0.788,0.449,0.799,1.183,0.922,1.195,1.513
4/15/2017 10:00,0.906,0.987,1.04,0.864,1.275,1.111,4/15/2017 10:00,0.786,0.445,0.799,1.181,0.92,1.196,1.514
4/15/2017 11:00,0.906,0.987,1.04,0.864,1.275,1.111,4/15/2017 11:00,0.785,0.442,0.797,1.181,0.92,1.196,1.51
4/15/2017 12:00,0.906,0.987,1.04,0.865,1.274,1.111,4/15/2017 12:00,0.784,0.44,0.795,1.178,0.921,1.2,1.511
4/15/2017 13:00,0.906,0.986,1.04,0.865,1.273,1.111,4/15/2017 13:00,0.782,0.437,0.798,1.176,0.916,1.198,1.507
4/15/2017 14:00,0.906,0.986,1.04,0.865,1.274,1.111,4/15/2017 14:00,0.781,0.433,0.8,1.178,0.915,1.194,1.507
4/15/2017 15:00,0.905,0.986,1.04,0.865,1.274,1.11,4/15/2017 15:00,0.78,0.43,0.806,1.18,0.914,1.193,1.504
4/15/2017 16:00,0.905,0.986,1.04,0.865,1.274,1.11,4/15/2017 16:00,0.778,0.427,0.806,1.184,0.912,1.185,1.502
4/15/2017 17:00,0.906,0.986,1.04,0.865,1.274,1.11,4/15/2017 17:00,0.777,0.423,0.81,1.186,0.919,1.189,1.502
4/15/2017 18:00,0.906,0.985,1.04,0.865,1.274,1.11,4/15/2017 18:00,0.776,0.419,0.809,1.187,0.911,1.181,1.495
4/15/2017 19:00,0.906,0.986,1.04,0.865,1.274,1.11,4/15/2017 19:00,0.775,0.416,0.805,1.183,0.913,1.183,1.494
4/15/2017 20:00,0.906,0.986,1.04,0.865,1.274,1.111,4/15/2017 20:00,0.773,0.414,0.807,1.184,0.915,1.182,1.494
4/15/2017 21:00,0.906,0.985,1.04,0.865,1.274,1.111,4/15/2017 21:00,0.773,0.413,0.809,1.185,0.915,1.185,1.494
4/15/2017 22:00,0.906,0.986,1.04,0.865,1.274,1.111,4/15/2017 22:00,0.771,0.413,0.81,1.19,0.921,1.191,1.5
4/15/2017 23:00,0.906,0.985,1.039,0.865,1.274,1.111,4/15/2017 23:00,0.77,0.414,0.813,1.191,0.927,1.197,1.502
4/16/2017 0:00,0.906,0.985,1.039,0.865,1.274,1.111,4/16/2017 0:00,0.769,0.416,0.815,1.191,0.93,1.2,1.502
4/16/2017 1:00,0.906,0.985,1.039,0.865,1.274,1.111,4/16/2017 1:00,0.768,0.418,0.817,1.193,0.929,1.202,1.504
4/16/2017 2:00,0.906,0.985,1.039,0.865,1.274,1.111,4/16/2017 2:00,0.767,0.419,0.818,1.194,0.93,1.203,1.504
4/16/2017 3:00,0.906,0.985,1.039,0.865,1.274,1.111,4/16/2017 3:00,0.766,0.42,0.818,1.194,0.931,1.207,1.505
4/16/2017 4:00,0.906,0.985,1.039,0.865,1.274,1.111,4/16/2017 4:00,0.765,0.42,0.818,1.193,0.932,1.208,1.502
4/16/2017 5:00,0.906,0.985,1.038,0.865,1.274,1.111,4/16/2017 5:00,0.763,0.421,0.815,1.19,0.929,1.205,1.499
4/16/2017 6:00,0.906,0.985,1.038,0.864,1.274,1.111,4/16/2017 6:00,0.762,0.42,0.816,1.189,0.924,1.203,1.496
4/16/2017 7:00,0.906,0.984,1.038,0.864,1.274,1.111,4/16/2017 7:00,0.762,0.419,0.812,1.186,0.92,1.199,1.49
4/16/2017 8:00,0.906,0.985,1.038,0.864,1.275,1.111,4/16/2017 8:00,0.761,0.418,0.806,1.182,0.917,1.196,1.486
4/16/2017 9:00,0.905,0.985,1.038,0.864,1.275,1.111,4/16/2017 9:00,0.76,0.417,0.798,1.174,0.907,1.189,1.476
4/16/2017 10:00,0.905,0.985,1.038,0.864,1.274,1.111,4/16/2017 10:00,0.759,0.416,0.798,1.175,0.909,1.191,1.475
4/16/2017 11:00,0.905,0.984,1.038,0.864,1.273,1.111,4/16/2017 11:00,0.758,0.415,0.797,1.174,0.91,1.195,1.476
4/16/2017 12:00,0.905,0.984,1.038,0.864,1.273,1.11,4/16/2017 12:00,0.757,0.413,0.8,1.178,0.912,1.197,1.476
4/16/2017 13:00,0.907,0.984,1.038,0.864,1.273,1.111,4/16/2017 13:00,0.755,0.412,0.803,1.178,0.914,1.202,1.474
4/16/2017 14:00,0.907,0.985,1.038,0.864,1.274,1.11,4/16/2017 14:00,0.755,0.41,0.808,1.185,0.912,1.203,1.475
